week,team,player_id,player_points,fantasy_position,active_flag,player_depth_chart_position,player_name,player_position,player_team,user_id,team_avatar,team_name,user_name
4.0,1.0,7553,3.5,FLEX,1.0,LTE,Kyle Pitts,TE,ATL,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
4.0,1.0,1166,12.92,SUPER_FLEX,1.0,QB,Kirk Cousins,QB,MIN,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
5.0,1.0,1234,8.16,QB,1.0,QB,Russell Wilson,QB,DEN,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
5.0,1.0,8155,26.7,RB,1.0,,Breece Hall,RB,NYJ,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
5.0,1.0,8129,18.8,RB,1.0,RB,Dameon Pierce,RB,HOU,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
5.0,1.0,4039,22.4,WR,1.0,,Cooper Kupp,WR,LAR,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
5.0,1.0,8144,13.4,WR,1.0,LWR,Chris Olave,WR,NO,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
5.0,1.0,1466,33.5,TE,1.0,TE,Travis Kelce,TE,KC,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
5.0,1.0,5284,19.7,FLEX,1.0,RB,Jeff Wilson,RB,MIA,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
5.0,1.0,1166,22.24,SUPER_FLEX,1.0,QB,Kirk Cousins,QB,MIN,563936546516406272,https://sleepercdn.com/uploads/c8337cb01e0372c3ae31a774f76dc8be,Team Wal,wallywormser
8.0,2.0,6770,12.48,QB,1.0,QB,Joe Burrow,QB,CIN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
8.0,2.0,3198,37.3,RB,1.0,RB,Derrick Henry,RB,TEN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
8.0,2.0,4199,17.7,RB,1.0,RB,Aaron Jones,RB,GB,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
8.0,2.0,5872,0.0,WR,1.0,RWR,Deebo Samuel,WR,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
8.0,2.0,1426,27.9,WR,1.0,LWR,DeAndre Hopkins,WR,ARI,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
8.0,2.0,4217,12.9,TE,1.0,TE,George Kittle,TE,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
8.0,2.0,7543,23.7,FLEX,1.0,RB,Travis Etienne,RB,JAX,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
