player_depth_chart_position,player_id,player_name,player_position,player_team
,686,Shaun Hill,QB,
,1345,Kiko Alonso,LB,
SS,8339,Kyle Hamilton,DB,BAL
,5245,Troy Mangen,TE,
,3692,Alex Redmond,OG,NE
,5723,Casey Dunn,C,
,2664,Cariel Brooks,CB,
LILB,3206,Joe Schobert,LB,TEN
MLB,6217,Blake Cashman,LB,HOU
,340,Lex Hilliard,RB,
,3882,Zach Wood,LS,NO
RWR,8117,Jalen Tolbert,WR,DAL
,4870,Brian Flores,,
,1808,Preston Brown,LB,
,6641,Andrew Soroh,DB,
,3863,Joe Licata,QB,
,5431,Shay Fields,WR,
,1591,Alvin Bailey,G,
,2235,Mitchell VanDyk,OT,
WLB,7726,Derrick Barnes,LB,DET
FS,2230,Lamarcus Joyner,DB,NYJ
,5261,Jester Weah,WR,
,1119,Drew Nowak,C,
,258,Ronnie Brown,RB,
,7161,Shane Leatherbury,WR,
,2581,Jahwan Edwards,RB,
,3709,Adairius Barnes,CB,
,885,Richard Gordon,TE,
,5512,Brendan Mahon,G,
,361,Ziggy Hood,DE,
,3533,Terrell Chestnut,CB,
,7356,Tyshun Render,DE,
,487,Ricky Jean-Francois,DT,
,5,Dallas Clark,TE,
,6576,Toa Lobendahn,C,
,3803,Elijhaa Penny,RB,
,6540,DeAndre Thompkins,WR,GB
,422,Evan Smith,G,
,4759,John Elway,,
C,1789,Josh Andrews,C,NO
,564,Dexter McCluster,RB,
,3010,Cole Manhart,G,
RWR,7944,Mike Strachan,WR,IND
,2644,Terrance Plummer,LB,
RDT,579,Linval Joseph,DT,PHI
,1005,D'Anthony Smith,DT,
,2593,Antwan Goodley,WR,
,6605,Cortrelle Simpson,WR,
,1915,Rob Blanchflower,TE,
,7546,Tre Nixon,WR,NE
,3372,Rico Gathers,TE,
,6442,Johnny Robinson,DT,
,5578,Arrion Springs,DB,
,5665,Darren Andrews,WR,
,7520,Innis Gaines,DB,GB
,1564,Benny Cunningham,RB,
RB,8136,Rachaad White,RB,TB
,3645,Tyler Marz,G,
,278,Kevin Kolb,QB,
,6361,Raphael Leonard,WR,
LCB,7655,Asante Samuel,CB,LAC
,314,Haloti Ngata,DT,
,8535,David Anenih,DE,PIT
,6228,Adarius Pickett,SS,
,4289,Ishmael Zamora,WR,
TE,7946,Jack Stoll,TE,PHI
,462,Brett Favre,QB,
,4956,Nick Dooley,LS,
,828,Clint Boling,G,
RT,1407,Chris Hubbard,T,CLE
LCB,6060,Sean Murphy-Bunting,CB,TB
,4043,Bruce Allen,,
,4306,Taylor Reynolds,CB,
LCB,7658,Kelvin Joseph,CB,DAL
TE,1466,Travis Kelce,TE,KC
,6697,Floyd Allen,WR,
,1470,David Bass,LB,
,1769,Jeff Adams,T,
,7055,Sewo Olonilua,FB,
LDE,7633,Kwity Paye,DE,IND
,4839,Mitch Leidner,QB,
,4878,Brandon Zylstra,WR,DET
,2643,Deshazor Everett,DB,WAS
RB,6963,Patrick Taylor,RB,GB
SWR,7601,Rondale Moore,WR,ARI
,3849,Wynton McManis,LB,MIA
SWR,8414,Britain Covey,WR,PHI
,2430,Javorius Allen,RB,
,2019,Aaron Murray,QB,
,6741,Josh Smith,LB,
,1561,Steven Means,LB,BAL
,3034,Blaine Clausell,OT,
RB,3664,J.D. McKissic,RB,WAS
,7323,Nate Gilliam,G,CIN
,1901,Isaiah Crowell,RB,
,5873,Riley Ridley,WR,
,7350,Levonta Taylor,CB,
,4913,Aiulua Fanene,DT,GB
,3330,Fahn Cooper,OT,
,5589,Parker Cothren,DT,
,7174,Juwan Green,WR,
,974,Ryan Williams,RB,
SLB,8641,De'Shaan Dixon,LB,JAX
,678,Lorenzo Alexander,LB,
,4298,Cam Keizur,C,
,5708,Da'Sean Downey,DE,
,4325,Thomas Hennessy,LS,NYJ
,8877,Abu Daramy-Swaray,CB,
,411,Jeremy Maclin,WR,
,2668,Xavier Williams,DT,
,2482,Michael Bennett,DT,
,2285,James Morris,LB,
,3296,Seth DeValve,TE,
,260,Josh Johnson,QB,DEN
,3509,Glenn Gronkowski,FB,
,2078,Odell Beckham,WR,
,6058,Lamont Gaillard,C,MIA
C,5439,Austin Schlottmann,G,MIN
,7029,David Woodward,LB,
,4516,Richard Levy,G,
,7034,David Dowell,S,
LDE,7391,Bryce Huff,DE,NYJ
FS,5658,Dee Delaney,CB,TB
,5714,Tim Wilson,WR,
,2757,Micajah Reynolds,DT,
,6285,Xavier Crawford,DB,SEA
,4855,Simeon Rice,DE,
,4673,Algernon Brown,FB,
LT,5362,Jordan Mailata,T,PHI
,8088,Kalif Jackson,TE,MIA
,3935,Alex Chisum,WR,
,4167,Zach Banner,T,PIT
,7497,Kamaal Seymour,OT,
,5350,Chris Campbell,CB,
,1096,Scott Solomon,LB,
,7466,Nathan Cottrell,RB,
,4184,Bucky Hodges,TE,
,8873,Kyler McMichael,DB,BUF
,1087,Mike Adams,OT,
,2573,DaVaris Daniels,WR,
,2833,Josh Keyes,LB,
LG,6077,Phil Haynes,OG,SEA
,2109,Ryan Groy,G,
,7410,David Bada,DT,WAS
,879,Rodney Hudson,OL,ARI
,2726,Henry Coley,OLB,
,8565,Bryce Watts,CB,
RG,3812,Cory Tucker,G,
,1688,Terence Garvin,LB,
,7937,Kyle Spalding,OL,
,6168,John Ursua,WR,
,7982,Dorian Etheridge,LB,ATL
,3962,Gary Kubiak,,
,1184,Amini Silatolu,G,
,649,Antonio Cromartie,CB,
,7532,Rakeem Boyd,RB,
,170,Cliff Avril,DE,
,8165,Brandin Dandridge,DB,KC
,249,Chad Greenway,LB,
QB,5089,Mike White,QB,NYJ
,3794,Darren Lake,NT,
,2986,Greg Mancz,OL,
FS,6711,Jalen Thompson,DB,ARI
RDE,2827,DeShawn Williams,DT,DEN
,2954,BJ McBryde,DT,
,121,LeRon McClain,RB,
SS,5930,Jaquan Johnson,DB,BUF
,3762,Brandon Shippen,WR,
,213,Mike McGlynn,G,
,6606,Nick Fitzgerald,QB,
,1454,Montee Ball,RB,
,8065,Troy Warner,DB,
LWR,2309,Amari Cooper,WR,CLE
WLB,5370,Marcell Harris,LB,NYJ
,1663,Abry Jones,DT,
,5216,Ervin Philips,WR,
,6959,LeVante Bellamy,RB,
,3727,Dennis Parks,WR,
,6354,Nathan Meadors,DB,NYG
RWR,7670,Joshua Palmer,WR,LAC
,7170,Jarren Williams,CB,
,8419,Stanley Berryhill,WR,DET
,2165,Dominique Williams,RB,
,3,David Harris,LB,
QB,1049,Ryan Tannehill,QB,TEN
,8678,Andrew Rupcich,OT,TEN
,7185,Ray Wilborn,LB,
,1871,Tramain Jacobs,DB,
FS,8683,Joey Blount,DB,SEA
,5009,Chris Herndon,TE,
,4832,Andrew Price,TE,
,5992,Jonathan Crawford,FS,
,2589,Ryan Delaire,DE,
DE,2033,Shelby Harris,DE,SEA
QB,19,Joe Flacco,QB,NYJ
,5666,Matt Diaz,OT,
,1830,Garrison Smith,DT,
,8754,Sebastian Gutierrez,T,LV
,5204,Anthony Coyle,T,
,2647,Dyshawn Davis,OLB,
RT,4693,Andrew Wylie,G,KC
RG,7758,Will Fries,G,IND
,8915,Drew Plitt,QB,
,3746,Darreon Herring,ILB,
,4791,Darius Victor,RB,
,2697,Corey Moore,FS,
,5544,Marcus Porter,ILB,
,3499,Dillon Lee,OLB,
,2629,Sam Meredith,DE,
LTE,3202,Austin Hooper,TE,TEN
RWR,2673,Damiere Byrd,WR,ATL
,8897,Liam Ryan,T,
,192,Adam Hayward,ILB,
,8032,Aaron Donkor,LB,SEA
,8704,Jaylan Alexander,LB,
,698,Charlie Whitehurst,QB,
,6762,Darion Clark,TE,
,7970,Ar'Darius Washington,DB,BAL
,581,Kurt Coleman,FS,
,1566,Robert Steeples,CB,
,8576,Ty Shelby,LB,
,2921,Taylor Sloat,TE,
,1543,Stansly Maponga,DE,
,4568,Woody Baron,DT,
,1380,Kapron Lewis-Moore,DT,
SWR,8676,Rashid Shaheed,WR,NO
,2699,Cameron Meredith,WR,
,5290,Deontay Burnett,WR,
,779,George Johnson,DE,
NT,6494,Bryan Mone,DT,SEA
,4703,DeAngelo Brown,NT,
FS,6419,P.J. Locke,DB,DEN
,2862,Tony Johnson,K,
NB,6210,Darnell Savage,DB,GB
,1293,Jeremy Stewart,RB,
,5729,Quinterrius Eatmon,OT,
,6592,Dontae Strickland,RB,
,2513,Anthony Chickillo,LB,
,7169,Jace Whittaker,CB,
,1626,Will Compton,LB,
,474,Hakeem Nicks,WR,
,5117,Jordan Thomas,TE,
,5485,Conor Sheehy,NT,
,4547,Nigel Williams,DT,
LWR,8135,Treylon Burks,WR,TEN
,6688,Johnny Gibson,G,
,8786,Desmond Noel,OL,
,7684,Jalen Mayfield,OL,ATL
,6182,Jordan Wyatt,CB,
,1132,Donald Stephenson,T,
,3486,Chris Brown,WR,
,6027,Nate Hall,LB,
,4643,Calvin Munson,LB,NE
RB,4199,Aaron Jones,RB,GB
,3431,Michael Caputo,OLB,
,5401,Armanti Foreman,WR,
,5692,Ryan Santoso,K,
,5627,Andrew Trumbetti,DE,
,2924,Duplicate Player,TE,
,3493,Darius Latham,NT,
,3559,Ryan Smith,CB,TB
LG,3932,Mathu Gibson,G,
,6967,Aaron Fuller,WR,
DT,7283,Chris Williams,DT,IND
,4649,Chad Wheeler,T,
,6767,Joe Brady,,
RT,3039,Kyle Roberts,OT,
,5554,Reggie Hall,CB,
RCB,6128,Rock Ya-Sin,CB,LV
,2670,Edwin Jackson,ILB,
,3375,Travis Feeney,OLB,
,3068,Jim Caldwell,,
,2210,Pierre Warren,FS,
,7109,Malcolm Perry,WR,
,102,Josh Brown,K,
,3599,Dez Stewart,WR,
,4196,Roderick Johnson,T,PHI
,3140,Todd Monken,,
,1292,Robert Hughes,FB,
,4322,Dalton Crossan,RB,
RWR,6957,James Proche,WR,BAL
,7988,Riley Lees,WR,
SLB,6610,Demetrius Flannigan-Fowles,LB,SF
,7978,Tre Walker,WR,
,6555,AJ Cole,P,LV
,1880,Lorenzo Taliaferro,RB,
LDE,4073,Taco Charlton,DE,CHI
,2590,Yannik Cudjoe-Virgil,LB,
,4914,Glen Coffee,RB,SF
,4519,Devine Redding,RB,
,7624,Carson Williams,TE,
,2519,Neal Sterling,TE,
,3957,Blake Sims,QB,
RWR,8121,Romeo Doubs,WR,GB
,4452,Xavier Woodson,OLB,
,8929,Nate Wieland,LB,
,2466,Ryan Russell,DE,
,3700,Arjen Colquhoun,CB,
RG,5963,Nate Herbig,G,NYJ
RDE,4112,Tarell Basham,DE,DAL
,5143,Demario Richard,RB,
SWR,6783,Jerry Jeudy,WR,DEN
,5074,Micah Kiser,LB,LV
,7924,Jaytlin Askew,CB,
,4583,Cameron Hunt,G,
,4142,Nazair Jones,DT,
,5625,Cam Phillips,WR,
,1757,Chance Casey,CB,
,1174,Mike Daniels,DT,CIN
DEF,NE,NE,DEF,NE
,599,Mike Neal,LB,
,2544,Tre McBride,WR,
,5050,Rashaan Gaulden,DB,
,5455,Alex Thompson,C,
,1990,Stephen Morris,QB,
,8734,Brayden Thomas,DE,LAR
MLB,8635,Chandler Wooten,LB,CAR
,1577,Kevin Minter,LB,
RCB,7712,Robert Rochell,DB,LAR
,90,Tamba Hali,LB,
OLB,3706,Jason Neill,OLB,
,4493,Damien Mama,G,
SWR,8235,Samori Toure,WR,GB
,5685,Chad Meredith,OLB,
,5809,Ja'Quan Gardner,RB,
LG,7656,Jackson Carman,G,CIN
,7360,Brady Aiello,T,
,451,Craig Dahl,SS,
,3196,Kevin Dodd,OLB,
,2120,Greg Hickman,DE,
,8771,Derek Kerstetter,OL,
,2253,Kenneth Acker,CB,
,6414,Bunchy Stallings,C,
,4996,Kyle Lauletta,QB,
,7718,Tyler Shelvin,DT,CIN
,6552,Malik Henry,WR,
,3178,Josh Doctson,WR,
SWR,5947,Jakobi Meyers,WR,NE
RG,8472,Darian Kinnard,T,KC
,1843,Zach Moore,DE,
,6052,Khalil Hodge,ILB,
,4891,Jeremy Bates,,
,6138,Saivion Smith,CB,DET
LTE,7531,Feleipe Franks,TE,ATL
,1206,Isaiah Pead,RB,
,8190,Abram Smith,RB,
,8224,Cole Kelley,QB,
,1021,Michael McAdoo,ILB,
,1263,Bernard Pierce,RB,
,5774,Cam Serigne,TE,
,4728,Bart Houston,QB,
DT,3304,Quinton Jefferson,DT,SEA
,4025,Jack Del Rio,,
,1150,Shea McClellin,LB,
MLB,2350,Eric Kendricks,LB,MIN
,3280,Tyler Ervin,RB,
,4778,Reggie Davis,WR,
,3619,Ryker Mathews,OT,
,9,Mike Scifres,P,
,1846,Bryan Stork,C,
,1106,Vick Ballard,RB,
,702,Arthur Moats,LB,
,3575,Bryson Albright,OLB,
,1009,Bryan Walters,WR,
RT,5891,Yodny Cajuste,OL,NE
,7487,Delontae Scott,LB,
,8614,Kevin Atkins,DT,
,1960,Marcus Williams,CB,
,989,James Carpenter,T,
,4730,Sam Cotton,TE,
,2725,Jimmy Jean,S,
RWR,5872,Deebo Samuel,WR,SF
LG,2386,John Miller,G,JAX
NT,4976,Daron Payne,DT,WAS
,2967,Kaleb Johnson,G,
,1464,Eric Fisher,OT,
,364,Ryan Mundy,SS,
,4294,Deante Burton,CB,
,8674,Daniel Whalen,P,
,4684,Jaylen Hill,CB,
,3156,Joey Bosa,LB,LAC
SWR,4037,Chris Godwin,WR,TB
,4815,Brian Riley,WR,
RUSH,8289,Aidan Hutchinson,DL,DET
,5599,Connor Hilland,G,
,522,Vladimir Ducasse,G,
,6664,A.J. Ouellette,RB,
,1145,Morris Claiborne,CB,
,2804,Andrew Turzilli,WR,
,2390,Tyler Kroft,TE,SF
,7458,Isaiah Zuber,WR,LV
,6518,Greg Roberts,DE,
RB,2359,Ameer Abdullah,RB,LV
,6725,Rishard Cook,G,
,2738,Ikponmwosa Igbinosun,DE,
,1695,Will Davis,CB,
,1418,Justin Hunter,WR,
RDE,8376,Alex Wright,DL,CLE
LDE,6124,Montez Sweat,DE,WAS
,103,Matt Forte,RB,
,2179,Marquis Spruill,OLB,
,4062,Sam Irwin-Hill,P,
,4585,Anthony Nash,WR,
,1930,Marqueston Huff,FS,
,7013,Steven Montez,QB,
,8089,Sal Cannella,TE,
,1212,Matt Kalil,T,
LT,7792,Landon Young,T,NO
LOLB,2130,Kyle Van Noy,LB,LAC
,204,Ryan Harris,T,
,129,Kroy Biermann,LB,
,4840,Reese Fleming,CB,
,898,David Arkin,G,
LT,8446,Charles Cross,OL,SEA
,3555,Canaan Severin,WR,
,6352,Duplicate Player,RB,LAR
,3059,Dan Campbell,,
,162,Lyle Sendlein,C,
RCB,4138,Cameron Sutton,CB,PIT
,7253,Ron'Dell Carter,LB,
,4961,DJ Moore,CB,
,2795,Dakorey Johnson,OLB,
,7164,Jackson Dennis,OL,
LT,6122,Jonah Williams,T,CIN
,3987,Tom Cable,,
,5274,Roc Thomas,RB,
LWR,8144,Chris Olave,WR,NO
,8194,Jashaun Corbin,RB,NYG
TE,7600,Pat Freiermuth,TE,PIT
,1995,Telvin Smith,LB,
,6347,Tre' Crawford,ILB,
,7242,Isiah Swann,CB,
RT,4104,Taylor Moton,T,CAR
,1451,C.J. Anderson,RB,
,3111,Thomas Dimitroff,,
,3641,Cleveland Wallace,CB,
,4507,Ben Braden,G,
,1438,Montori Hughes,DT,
,601,Andrew Quarless,TE,
,5514,Evan Perroni,,TB
,7921,Christian Elliss,LB,PHI
,3867,Branden Jackson,DE,
,7079,Pete Guerriero,RB,
,933,DJ Smith,K,
,606,Joe Webb,QB,
LDT,8357,Marquan McCall,DL,CAR
LG,6952,Jonah Jackson,G,DET
,1586,Corey Lemonier,DE,
,1158,Kellen Moore,QB,
,2168,Devonta Freeman,RB,
,5516,Frank Ginda,OLB,
,6208,Elliott Fry,K,
,3992,Dave Caldwell,,
,6493,Justin Johnson,TE,
,729,Jermelle Cudjo,DT,
,4675,Otha Peters,ILB,
,1500,Jordan Reed,TE,
PK,2671,Josh Lambo,K,TEN
RTE,5171,Kevin Rader,TE,TEN
,7,Kurt Warner,QB,
RDE,3915,Jack Gangwish,DE,
,1075,Emmanuel Acho,LB,
,7162,Ryan Becker,TE,
,1631,Rodney Smith,WR,
,3145,Ron Rivera,,
PK,6650,Chase McLaughlin,K,IND
,1358,Caleb Sturgis,K,
,273,Corey Graham,FS,
,3543,Spencer Pulley,C,MIA
,1465,Nico Johnson,LB,
SWR,8118,David Bell,WR,CLE
,1000,Albert McClellan,LB,
,1859,Calvin Pryor,SS,
,1604,Nick Williams,WR,
,2968,Julian Wilson,CB,
,1188,Andrew Tiller,G,
,2636,Jarred Haggins,WR,
,4499,Chase Dominguez,LS,
,859,Ben Ijalana,T,
,7190,Bronson Rechsteiner,RB,
RB,8221,Keaontay Ingram,RB,ARI
,2672,Damarr Aultman,WR,
WLB,2389,Jordan Hicks,LB,MIN
,4850,Christian Tago,OLB,
RB,1387,Rex Burkhead,RB,HOU
,5311,R.J. McIntosh,DT,
,3879,Jimmy Pruitt,CB,
,6239,Malik Taylor,WR,
,8071,Mitchell Fraboni,LS,DEN
,738,Clark Harris,LS,CIN
DT,6120,Christian Wilkins,DT,MIA
,8922,Harrison Elliott,LS,
,3063,Jordan Leslie,WR,
,7664,Christian Barmore,DT,NE
,5146,Matt Gono,OT,
DEF,CLE,CLE,DEF,CLE
,2939,Javess Blue,WR,
,4742,Mark Spelman,G,
,5368,Greg Stroman,CB,
,1933,Taylor Lewan,OT,TEN
,6763,Reggie Begelton,WR,
,259,Kevin Williams,DT,
,2821,Jake Kumerow,WR,BUF
,4266,Shalom Luani,SS,
,997,Malcolm Smith,LB,
,8042,Chris Naggar,K,
,1302,Michael Wilhoite,LB,
,7319,Jeff Cotton,WR,
,717,Chris Ivory,RB,
LT,7773,Larnel Coleman,T,CAR
LG,7654,Aaron Banks,OL,SF
,1312,Josh Bellamy,WR,
,2816,Toby Johnson,DT,
SWR,7049,Jauan Jennings,WR,SF
,7061,Cameron Clark,OT,NYJ
,4157,Tarik Cohen,RB,
,689,Roy Miller,DT,
,3773,Claude Pelon,DE,
,3620,Bralon Addison,WR,
,633,Tramaine Brock,CB,
,1574,Jonathan Cooper,G,
,491,Danny Amendola,WR,
,7270,Will Sunderland,CB,
,6095,Kiy Hester,S,
,154,Tarvaris Jackson,QB,
,7521,Chris Blair,WR,
,6047,Dillon Mitchell,WR,
,1239,Peter Konz,C,
,1877,Zach Orr,LB,
,615,Charles Brown,T,
,1648,Keelan Johnson,SS,
,4301,Josh Magee,WR,
FS,7053,Daniel Thomas,DB,JAX
,3094,Adam Gase,,
,8904,Ross Reiter,LS,
,6520,Larry Williams,G,
,6883,Lucas Niang,OL,KC
,7289,Doug Costin,DT,
,7917,Turner Bernard,LS,
MLB,3274,Nick Kwiatkoski,LB,ATL
PK,5230,Michael Badgley,K,DET
,7433,Gavin Heslop,CB,CAR
,4922,Garrett Scantling,WR,ATL
RB,7561,Elijah Mitchell,RB,SF
,233,Matt Moore,QB,
,346,Brandon Tate,WR,
,50,Jordan Palmer,QB,
,3490,Marshall Koehn,K,
,2937,Damond Powell,WR,
LG,7692,Kendrick Green,C,PIT
,2268,Rashaun Allen,TE,
,3035,De'Ondre Wesley,T,
,992,Ricardo Lockette,WR,
WLB,7634,Jamin Davis,LB,WAS
,4361,Brandon Bell,ILB,
,2631,Durell Eskridge,S,
LWR,6557,Jeff Smith,WR,NYJ
,7205,Marquel Harrell,G,
,2436,DeAndre Smelter,WR,
,1179,Jerel Worthy,DE,
TE,5857,Noah Fant,TE,SEA
,2815,Cody Riggs,CB,
,958,Joe Morgan,WR,
,5456,Randin Crecelius,OT,
QB,1737,Case Keenum,QB,BUF
LDE,5934,Charles Omenihu,DE,SF
,6624,Joshua Simmons,CB,
,2495,Nick O'Leary,TE,
,4868,Steve Wilks,,
SS,2445,Adrian Amos,DB,GB
,5427,LaQuvionte Gonzalez,WR,
,5518,Elijah Battle,CB,
,7401,Khalil Tate,WR,
,575,Barry Church,SS,
,2240,Deone Bucannon,LB,
,677,Darryl Tapp,DE,
,4817,Jimmy Herman,OLB,
,6242,Aaron Wade,S,
QB,3343,Nate Sudfeld,QB,DET
,8933,Tucker Addington,LS,
LDE,4105,Jordan Willis,DE,SF
,993,Byron Maxwell,CB,
FB,4353,Patrick Ricard,FB,BAL
DT,7679,Alim McNeill,NT,DET
,2252,Corey Washington,WR,
,3878,Austin Traylor,TE,
NT,8473,Eric Johnson,DT,IND
,887,Denarius Moore,WR,
,3298,Zack Sanchez,CB,
,345,Brian Hoyer,QB,NE
,2086,Weston Richburg,C,
,8784,Devin Cochran,OL,CIN
,8077,Otis Anderson,RB,
,5219,Antonio Simmons,DL,
,6765,Ed Dodds,,
LDE,583,Brandon Graham,DE,PHI
,3586,Daniel Davie,CB,
,2716,SaQwan Edwards,CB,
,7480,Adrian Magee,OL,
,4603,Jeremiah Valoaga,DE,
,6758,Mike Lafleur,,
,6059,Travis Fulgham,WR,GB
,3532,Kenneth Farrow,RB,
,3705,Jeremiah McKinnon,CB,
,2407,Daryl Williams,OL,BUF
,696,Chris Clemons,DE,
,1477,Mychal Rivera,TE,
,5382,Nick Nelson,CB,
,5639,Ryan Winslow,P,
,508,Nolan Carroll,CB,
,2397,Jeff Heuerman,TE,
,6477,Duplicate Player,ILB,DEN
NT,7818,T.J. Slaton,DT,GB
,613,Brandon LaFell,WR,
RG,6084,Hjalte Froholdt,G,CLE
,1732,Willie Jefferson,OLB,
,4287,Joshua Holsey,CB,
,4827,Germone Hopper,WR,
,5175,Jawill Davis,WR,
,5801,Kobe McCrary,RB,
,5221,Mike McCray,OLB,
,8507,Marquis Hayes,OL,ARI
,1434,Sheldon Price,CB,
,3833,Matt Smalley,CB,
QB,4892,Baker Mayfield,QB,CAR
WLB,7023,Willie Gay,LB,KC
QB,4464,Nick Mullens,QB,MIN
,2852,Markus Pierce-Brewster,DE,
TE,5008,Durham Smythe,TE,MIA
,8779,Delonte Hood,CB,
,4562,Jamal Marcus,LB,
,6585,Tony Brooks-James,RB,
,6036,Ryan Davis,WR,
,7352,Matt Cole,WR,
,3761,Lafayette Pitts,DB,
,8727,Liam Shanahan,OL,
,5996,Porter Gustin,DE,MIA
,7384,Jaquarius Landrews,DB,
,1287,Kai Forbath,K,
TE,8225,Daniel Bellinger,TE,NYG
,2246,Kelvin Palmer,G,
,5080,Damion Ratley,WR,
,1187,Marcel Jones,OT,
,2597,Michael Dyer,RB,
,5111,Javon Wims,WR,ARI
,4510,Najee Harris,RB,
,1286,Antonio Allen,FS,
,841,Chris Carter,LB,
,3018,Tyrequek Zimmerman,FS,
,4154,Dorian Johnson,G,
C,3301,Connor McGovern,OL,NYJ
,486,Desmond Bryant,DE,
,5446,Tomasi Laulile,DE,
TE,7891,Brock Wright,TE,DET
,7916,Paris Ford,DB,
,6689,Bryant Jones,NT,
,643,Earl Thomas,FS,
,6466,Daryle Banfield,NT,
,3327,Alex Collins,RB,
SS,3714,Charles Washington,DB,ARI
,5160,A.J. Howard,SS,
FS,1366,Duron Harmon,DB,LV
,4128,Chad Williams,WR,
,1215,Jarius Wright,WR,
,1161,Will Hill,SS,
,3302,John Theus,OT,
,6561,Chris Brown,G,
,4852,Bill Lazor,,
,2447,Mykkele Thompson,FS,
,950,Darrin Walls,CB,
,7211,Zimari Manning,WR,
,7025,Josiah Coatney,DT,
,2233,Marcus Roberson,CB,
LG,3707,Boston Stiverson,G,
,1953,Travis Labhart,WR,
,5321,Hunter Bradley,LS,
,8836,Forrest Rhyne,LB,IND
,1719,Antoine McClain,G,
,2987,Dan Pettinato,DE,
,7019,Chauncey Rivers,LB,
,8558,Drew Hartlaub,DB,
,55,Visanthe Shiancoe,TE,
,8440,Tyrice Richie,WR,
,2736,Nordly Capi,DE,
LCB,8519,Deane Leonard,DB,LAC
,8498,Devin Harper,LB,DAL
,1523,Josh Boyd,DT,
,1622,Frank Beltre,ILB,
,1627,Skye Dawson,WR,
,7939,Ben DeLuca,DB,
,4857,Jimmy Haslam,,
,8200,Kevin Austin,WR,JAX
,1232,Robert Turbin,RB,
SS,7136,Kamren Curl,DB,WAS
,13,Sam Koch,P,
,7135,Freddie Swain,WR,MIA
,848,Byron Stingily,T,
,398,Matt Shaughnessy,DE,
,8377,Tycen Anderson,DB,CIN
,7477,Tyler Clark,DT,
,2870,Ray Hamilton,TE,
,1835,Dominique Easley,LB,
,3195,Noah Spence,DE,
,5653,Jordan Thomas,CB,
,2468,Bradley Pinion,P,ATL
,7290,Steve Nielsen,OL,
,941,Christian Ponder,QB,
,1529,J.C. Tretter,C,CLE
,4911,Quinton Schooley,C,
,7502,Dominique Dafney,TE,
,2818,Michael Palardy,P,NE
,7015,Jacob Breeland,TE,
,1097,Kendall Wright,WR,
,5358,Anthony Manzo-Lewis,TE,
,1051,Quinton Coples,DE,
WLB,6214,Quincy Williams,LB,NYJ
RWR,5323,Equanimeous St. Brown,WR,CHI
,2094,Zach Hocker,K,
,2955,CJ Conway,CB,
,4803,Nate Iese,TE,
,520,John Conner,FB,
LCB,8925,Tre Avery,CB,TEN
,3148,Anthony Dable,WR,
,8199,D'Eriq King,QB,CAR
,438,Nick Hayden,DT,
,299,Logan Mankins,G,
,3057,B.J. Finney,OL,
,4542,B.T. Sanders,SS,
,3513,Jared Norris,LB,
,1489,J.J. Wilcox,SS,
,3022,De'Vante Bausby,CB,
WLB,8659,Nathan Landman,LB,ATL
PK,3451,Ka'imi Fairbairn,K,HOU
,3672,David Richards,WR,
,1542,Kemal Ishmael,SS,
,1786,Lance Lewis,WR,
,7292,Kobe Williams,CB,
RB,3164,Ezekiel Elliott,RB,DAL
,7512,Aaron Smith,RB,
,870,Nate Irving,LB,
RDE,3232,Adam Gotsis,DE,JAX
,5170,Phillip Lindsay,RB,
,2497,Randall Evans,DB,
,1873,Richie Leone,P,
,1771,M Harris,WR,
,7877,Hamilcar Rashed,DE,
,2642,Houston Bates,LB,
,5988,Mitch Hyatt,OL,
SWR,7603,Shi Smith,WR,CAR
,5223,Caleb Scott,WR,TEN
,7814,Cameron McGrone,LB,NE
,6878,Anthony McFarland,RB,PIT
,501,Cary Williams,CB,
,4475,Sefo Liufau,QB,
,3149,Aaron Grymes,CB,
,5048,Isaac Yiadom,CB,NO
,6929,Brian Cole,DB,
,8370,Jordan Jackson,DL,NO
,3890,Devon Bell,K,
,531,Joe Haden,CB,
RG,2194,Trai Turner,G,WAS
SWR,8223,Velus Jones,WR,CHI
,6478,Ryan Crozier,G,
SWR,4681,Reggie Davis,WR,
,727,Anthony Dixon,RB,
,7306,Hakeem Bailey,CB,
,94,Kyle Williams,DT,
,1790,Blake Annen,TE,
RDE,8398,Jermaine Johnson,LB,NYJ
,44,Ahmad Brooks,LB,
,8036,Zeandae Johnson,DT,
,5139,Trey Quinn,WR,
,1713,Colton Schmidt,P,
,2988,Tevin Mitchel,CB,
,2632,Desmond Martin,RB,
,485,Khalif Barnes,T,
,3587,Stefan McClure,SS,
,2911,Justin Manton,K,
,3334,D.J. White,CB,
,8669,Sage Doxtater,OL,
,2595,Tim Semisch,TE,
,4632,Carroll Phillips,DE,
,8881,Willie Johnson,WR,
,6193,Cole Murphy,K,
,2973,Joe Rankin,CB,
,6919,Thaddeus Moss,TE,
,3367,Kavon Frazier,DB,LV
,3531,Marshaun Coprich,RB,
QB,1837,Jimmy Garoppolo,QB,SF
,7755,Chris Wilcox,CB,
,1455,Zac Dysert,QB,
SLB,4063,Haason Reddick,LB,PHI
RT,7834,Jaylon Moore,OL,SF
,7812,Simi Fehoko,WR,DAL
,7102,Mason Fine,QB,
,8723,Jake Julien,P,
SWR,6798,Jalen Reagor,WR,MIN
,4565,Kenneth Olugbode,ILB,
,7301,Tershawn Wharton,DT,KC
